app_name,tags,specs,id,metascore,developer,Accounting,Action,Adventure,Animation &amp,Audio production,Casual,Design &amp,Early access,Education,Free to play,Illustration,Indie,Massively multiplayer,Modeling,None,Photo editing,Rpg,Racing,Simulation,Software training,Sports,Strategy,Utilities,Video production,Web publishing,release_year,playtimeforever
Agapan,"['Adventure', 'RPG', 'Indie', 'RPGMaker']",['Single-player'],344260,0,Kursed Studios,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,10
InnerCube,"['Indie', 'Casual', 'Strategy', 'Puzzle']","['Single-player', 'Steam Achievements']",344270,0,Schell Games,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,32
Heckabomb,"['Indie', 'Action', 'Twin Stick Shooter', 'Arcade', ""Shoot 'Em Up""]","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",344300,0,Allicorn Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5206
Front Office Football Seven,"['Sports', 'Simulation', 'Strategy', 'Indie', 'Management', 'Football']","['Single-player', 'Multi-player', 'Steam Achievements']",344340,0,Solecismic Software,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2014,9271
Magnetic: Cage Closed,"['Puzzle', 'Puzzle-Platformer', 'Indie', 'Action', 'Adventure', 'First-Person', 'Horror', 'Thriller', 'Singleplayer', 'Female Protagonist', 'Story Rich', 'Psychological Horror', 'Choices Matter', 'Sci-fi', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",344410,61,Guru Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7328
Sacra Terra: Angelic Night,"['Casual', 'Adventure', 'Hidden Object', 'Point & Click']","['Single-player', 'Steam Trading Cards']",344440,0,Alawar Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6154
Quell,"['Indie', 'Puzzle', 'Casual', 'Relaxing', 'Great Soundtrack', 'Minimalist', 'Abstract', 'Hand-drawn']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",344480,0,Fallen Tree Games Ltd,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,290
Three Fourths Home: Extended Edition,"['Indie', 'Adventure', 'Atmospheric', 'Story Rich', 'Stylized', 'Visual Novel', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",344500,77,[bracket]games,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7848
Princess Evangile All Ages Version,"['Anime', 'Visual Novel', 'Adventure', 'Dating Sim', 'Nudity', 'Romance', 'Cute', 'Singleplayer']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",344630,0,MOONSTONE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7137
CRYPTARK,"['Action', 'Indie', 'Strategy', 'Adventure', 'Rogue-like', 'Rogue-lite', '2D', 'Space', 'Twin Stick Shooter', 'Mechs', 'Sci-fi']","['Single-player', 'Local Multi-Player', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",344740,80,Alientrap,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,5976
Reign Of Kings,"['Survival', 'Open World', 'Multiplayer', 'Medieval', 'Crafting', 'Building', 'PvP', 'Sandbox', 'Action', 'Adventure', 'RPG', 'Online Co-Op', 'Realistic', 'Gore', 'Simulation', 'Co-op', 'Indie', 'Dark Fantasy', 'Dark Humor', 'FPS']",['Multi-player'],344760,0,Code}{atch,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,3525261
fault - milestone two side:above,"['Visual Novel', 'Anime', 'Indie', 'Female Protagonist', 'Great Soundtrack', 'Story Rich', 'Singleplayer', 'Nudity', 'Mature', 'Adventure', 'Fantasy', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",344770,0,ALICE IN DISSONANCE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15742
Mystery Masters: Psycho Train Deluxe Edition,"['Casual', 'Adventure', 'Hidden Object']","['Single-player', 'Steam Trading Cards']",344790,0,Alawar,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3665
World of Mixed Martial Arts 3,"['Sports', 'Simulation', 'Martial Arts']",['Single-player'],344800,0,Grey Dog Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,25742
Total Extreme Wrestling,"['Wrestling', 'Simulation', 'Sports', 'Management']",['Single-player'],344810,0,Grey Dog Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,1519
Forsaken Fortress Strategy,"['Early Access', 'Strategy', 'RPG', 'Indie', 'Simulation', 'Zombies', 'Survival']",['Single-player'],344820,0,Photon Arena,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2015,404
Gratuitous Space Battles 2,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi', 'Moddable', 'Great Soundtrack']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",344840,0,Positech Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,9147
Big Pharma,"['Management', 'Simulation', 'Strategy', 'Indie', 'Puzzle', 'Economy', 'Singleplayer', 'Isometric', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",344850,72,Twice Circled,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,148136
Crystal Story II,"['RPG', 'Adventure', 'Indie', 'Strategy', 'Anime', 'JRPG', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",344860,0,Emmanuel Salva Cruz,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,36253
In Exilium,"['Indie', 'RPG', 'Action', 'Adventure']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",344880,0,Conflux Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,10284
ARM PLANETARY PROSPECTORS Asteroid Resource Mining,"['Early Access', 'Simulation', 'RPG', 'Indie', 'Strategy', 'Action', 'Adventure', 'Casual', 'Space', 'Racing', 'Sci-fi', 'Mining', 'Space Sim', 'Procedural Generation', 'Survival', 'Open World', 'Horror', 'Fantasy', 'Sandbox', 'Dark Fantasy']","['Single-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Turn Notifications']",344890,0,"NeFARiOUS Dimensions iNteractive,nDi",0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2015,238
Sun Blast: Star Fighter,"['Action', ""Shoot 'Em Up"", 'Indie', 'Anime', 'Adventure', 'Arcade', 'Sci-fi', 'Space', 'Shooter', 'Difficult', 'Third Person', 'Singleplayer', 'Gore', 'Family Friendly', 'Atmospheric', 'Puzzle', 'Horror', 'Turn-Based', 'Fantasy', 'Classic']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",344910,0,OBLONE Software,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26876
Ascent - The Space Game,"['Space', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Indie', 'Sci-fi', 'Science']","['MMO', 'Partial Controller Support']",345010,0,Fluffy Kitten Studios,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2016,20796
Stay Alight,"['Casual', 'Indie', 'Action', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",345060,0,Wyse Games,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6875
Flame Over,"['Action', 'Indie', 'Top-Down Shooter', 'Difficult', 'Rogue-like', 'Shooter', 'Rogue-lite', 'Twin Stick Shooter', 'Singleplayer', 'Procedural Generation', ""Shoot 'Em Up""]","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",345080,0,Laughing Jackal LTD,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6960
Ancient Planet Tower Defense,"['Tower Defense', 'Strategy', 'Indie', 'Casual', 'Isometric', 'Difficult', 'Atmospheric', 'Comedy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",345090,0,Moonlight Mouse,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9908
Vox Populi Vox Dei 2,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Gore', 'Difficult', '2D']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",345120,0,Great Cogs,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,21759
Dark Matter,"['Casual', 'Action', 'Indie', ""Shoot 'Em Up"", '2D', 'Arcade', 'Space', 'Retro', 'Singleplayer', 'Sci-fi']","['Single-player', 'Partial Controller Support']",345130,0,Meridian4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,899
Victor Vran ARPG,"['Action RPG', 'RPG', 'Hack and Slash', 'Adventure', 'Co-op', 'Action', 'Isometric', 'Multiplayer', 'Loot', 'Indie', 'Dungeon Crawler', 'Controller', 'Local Co-Op', 'Singleplayer', 'Fantasy', 'Online Co-Op']","['Single-player', 'Multi-player', 'Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",345180,75,Haemimont Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,157613
Tasty Blue,"['Casual', 'Action', 'Indie', 'Adventure', 'Singleplayer', 'Funny']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",345200,0,Dingo Games,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11949
Agent Awesome,"['Strategy', 'Tactical', 'Indie', 'Comedy', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']","['Single-player', 'Steam Trading Cards']",345220,0,Chaos Industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,26096
SHOGUN: Total War™ - Collection,"['Strategy', 'Action', 'Historical', 'Classic', 'Singleplayer', 'Turn-Based Strategy']","['Single-player', 'Multi-player']",345240,0,Creative Assembly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,24592
Medieval: Total War™ - Collection,"['Strategy', 'Action', 'Medieval', 'Historical', 'Classic', 'Turn-Based Strategy', 'RTS', 'Atmospheric', 'Singleplayer']","['Single-player', 'Multi-player']",345260,0,Creative Assembly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,10615
Lost in a Forest,"['Indie', 'Action', 'Adventure', 'Horror', 'Comedy']","['Single-player', 'Steam Trading Cards']",345280,0,Konsordo,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,511
The Grave Digger,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",345340,0,Home Groan Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,774
LIGHTNING RETURNS™: FINAL FANTASY® XIII,"['RPG', 'JRPG', 'Female Protagonist', 'Open World', 'Fantasy', 'Great Soundtrack', 'Singleplayer', 'Story Rich', 'Adventure', 'Anime', 'Action', 'Action RPG', 'Third Person', 'Hack and Slash', 'Character Customization', 'Atmospheric', 'Nudity', 'Cute', 'Shooter']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",345350,0,Square Enix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,132424
King's Quest,"['Adventure', 'Fantasy', 'Puzzle', 'Point & Click', 'Episodic', 'Story Rich', 'Medieval', 'Funny', 'Comedy', 'Singleplayer', 'Classic', 'Choices Matter', 'Remake', 'Great Soundtrack', 'Action']","['Single-player', 'Steam Achievements', 'Partial Controller Support']",345390,0,The Odd Gentlemen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,60133
Vapour,"['Indie', 'Action', 'Adventure', 'Horror', 'First-Person', 'Singleplayer', 'Gore', 'Dark', 'Difficult', 'Exploration', 'Atmospheric', 'Survival', 'Experimental', 'Puzzle', 'FPS', 'Great Soundtrack', 'Medieval', 'Demons', '3D Platformer', 'Shooter']","['Single-player', 'Full controller support', 'Steam Trading Cards']",345440,0,Skobbejak Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,13074
Lumo,"['Indie', 'Adventure', 'Retro', 'Puzzle-Platformer', 'Isometric', 'Action-Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",345480,77,Triple Eh?,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,661
Inbetween Land,"['Adventure', 'Casual', 'Indie', 'Hidden Object', 'Point & Click']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",345540,0,Specialbit Studio,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3138
Universal Combat CE,"['Strategy', 'Simulation', 'Action', 'Space', 'Indie', 'Sci-fi', 'Space Sim']","['Single-player', 'Partial Controller Support']",345580,0,3000AD,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,3000
The Fruit of Grisaia,"['Visual Novel', 'Anime', 'Nudity', 'Story Rich', 'Multiple Endings', 'Mature', 'Romance', 'Singleplayer', 'Comedy', 'Adventure', 'Sexual Content', 'Great Soundtrack', 'Casual', 'Cute', 'Psychological', 'Dating Sim', 'Violent', 'Psychological Horror', 'Action']","['Single-player', 'Steam Trading Cards']",345610,0,Frontwing,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,125776
Block Legend DX,"['Adventure', 'RPG', 'Puzzle', 'Match 3']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",345640,0,Hanaji Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,2662
Without Within,"['Free to Play', 'Anime', 'Visual Novel', 'Indie', 'Female Protagonist', 'Short', 'Story Rich', 'Cute', 'Singleplayer']",['Single-player'],345650,0,InvertMouse,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4712
RIDE,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",345660,68,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2015,91958
Echo Tokyo: An Intro,"['Nudity', 'Adventure', 'Indie', 'Violent', 'Casual', 'Visual Novel', 'Cyberpunk', 'Anime', 'Female Protagonist']","['Single-player', 'Steam Achievements']",345700,0,BurstRay Games,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9539
Damned Nation Reborn,"['Early Access', 'Action', 'Adventure', 'Strategy', 'Indie', 'Zombies', 'Survival', 'Horror', 'Base Building', 'Open World', 'Tower Defense']","['Single-player', 'Multi-player', 'Steam Achievements']",345710,0,Sinister,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,448
Idol Hands,"['Strategy', 'Simulation', 'Sandbox', 'God Game', 'Open World', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",345750,0,"Pocket Games,Fluid Games,GodSpeed Games",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,236
Bridge Creator 2015,"['Casual', 'Simulation', 'Indie']",['Single-player'],345790,0,MKLab,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,20
Shantae and the Pirate's Curse,"['Female Protagonist', 'Platformer', 'Metroidvania', 'Action', 'Great Soundtrack', 'Adventure', 'Anime', '2D', 'Indie', 'Pixel Graphics', 'Cute', 'Singleplayer', 'RPG', 'Funny', 'Pirates', 'Side Scroller']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",345820,0,WayForward,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,61213
Super Galaxy Squadron EX Turbo,"['Indie', ""Shoot 'Em Up"", 'Retro', 'Action', 'Bullet Hell', 'Arcade', 'Pixel Graphics', 'Difficult']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",345860,0,Synset,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5841
Besiege,"['Early Access', 'Building', 'Sandbox', 'Physics', 'Destruction', 'Medieval', 'Singleplayer', 'Simulation', 'Strategy', 'Indie', 'Funny', 'Puzzle', 'Blood', 'Action', 'Open World', 'Third Person', 'Casual', 'Gore', 'Adventure', 'Multiplayer']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Workshop', 'Includes level editor']",346010,0,Spiderling Studios,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,2757956
Joe's Diner,"['Indie', 'Adventure', 'Action', 'Horror', 'Survival Horror']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",346040,0,VIS - Visual Imagination Software,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7382
Astro Emporia,"['Casual', 'Strategy', 'Indie']","['Single-player', 'Steam Trading Cards']",346080,0,Squirrelbot Games,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,5619
I Can't Escape: Darkness,"['Horror', 'Adventure', 'Atmospheric', 'Indie', 'First-Person', 'Difficult', 'Dark', 'Controller', 'Survival Horror', 'Replay Value', 'Dungeon Crawler']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",346090,40,Fancy Fish Games,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,77
ARK: Survival Evolved,"['Survival', 'Dinosaurs', 'Open World', 'Multiplayer', 'Crafting', 'Building', 'Adventure', 'Base Building', 'Co-op', 'Action', 'First-Person', 'Sandbox', 'Massively Multiplayer', 'Singleplayer', 'Dragons', 'RPG', 'Sci-fi', 'MMORPG', 'Indie', 'Free to Play']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor']",346110,70,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2017,38546878
Boring Man - Online Tactical Stickman Combat,"['Free to Play', 'Action', 'Multiplayer', '2D', 'Shooter', 'Funny', 'Indie', 'Platformer', 'Singleplayer', 'Massively Multiplayer', 'Gore', 'Pixel Graphics', 'Parkour', 'Adventure', 'Zombies', 'Co-op', 'Casual', 'Blood', 'Comedy', 'Open World']","['Multi-player', 'Co-op', 'Steam Achievements', 'Includes level editor']",346120,0,Spasman Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,285157
Hidden Object Bundle 5 in 1,"['Casual', 'Adventure', 'Hidden Object']","['Single-player', 'Steam Trading Cards']",346140,0,Alawar Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5209
Martial Law,"['Early Access', 'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Cloud', 'Includes level editor']",346150,0,DropDGames,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,13
Barter Empire,"['RPG', 'Casual', 'Indie', 'RPGMaker']","['Single-player', 'Full controller support']",346160,0,Mayhem Games USA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,969
David.,"['Action', 'Indie', 'Physics', 'Minimalist', 'Platformer', 'Singleplayer', 'Abstract', '2D', 'Fast-Paced', 'Great Soundtrack', 'Difficult', 'Arena Shooter', 'Short', 'Casual', 'Bullet Time', 'Time Manipulation', 'Space', 'Atmospheric', 'Soundtrack', '2D Fighter']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",346180,0,Fermenter Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12611
Drew and the Floating Labyrinth,"['Indie', 'Adventure', 'Puzzle-Platformer', 'Platformer', 'Puzzle']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",346200,0,Dust Scratch Games,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3641
Garden Rescue,"['Strategy', 'Casual', 'Tower Defense']","['Single-player', 'Steam Trading Cards']",346210,0,Rainbow Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,314
Lif,"['Simulation', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support']",346220,0,Imigea Ltd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2016,1280
Ski Park Tycoon,"['Indie', 'Simulation', 'Management']",['Single-player'],346240,0,Jan Zizka,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,75
The Old Tree,"['Free to Play', 'Adventure', 'Indie', 'Casual', 'Short', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Atmospheric', '2D', 'Relaxing', 'Dark']",['Single-player'],346250,0,Red Dwarf Games,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2996
Penumbra: Necrologue,"['Horror', 'Adventure', 'Indie', 'Action', 'Mod', 'Free to Play', 'Atmospheric', 'First-Person']","['Single-player', 'Full controller support', 'Captions available']",346290,0,CounterCurrent Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5881
Streets of Chaos,"['Strategy', 'Indie', 'Simulation', 'Turn-Based', 'Board Game', 'Post-apocalyptic', 'Turn-Based Strategy', 'Zombies', 'Turn-Based Tactics']","['Single-player', 'Steam Trading Cards']",346320,0,SimProse Studios,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,155
BrainBread 2,"['Early Access', 'Free to Play', 'Zombies', 'Multiplayer', 'Survival', 'FPS', 'Action', 'Co-op', 'Shooter', 'Gore', 'Adventure', 'Horror', 'Open World', 'Indie', 'Great Soundtrack', 'RPG', 'Action RPG', 'Funny', 'Classic', 'Arcade']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Includes Source SDK']",346330,0,Reperio Studios,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,53027
Gran Vitreous,"['Action', 'RPG', 'Indie', 'Top-Down', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Arcade', 'Arena Shooter', 'Fast-Paced', 'Loot', 'Controller', 'Rogue-lite', 'Rogue-like']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",346340,0,Heliocentric Studios,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1272
Into The War,"['Indie', 'Action', 'FPS', 'Free to Play', 'Shooter', 'Multiplayer', 'Parkour']","['Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Stats']",346370,0,Small Town Studios,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,989
The Spatials,"['Simulation', 'RPG', 'Indie', 'Management', 'Space', 'Base Building', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",346420,0,Weird and Wry,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,11246
Spectrum: First Light,"['Indie', 'Puzzle-Platformer', 'Comic Book', 'Platformer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",346430,0,"Mido Basim,Danny Wei",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,827
